,meta.native-id,platform,tile,start_time,end_time,reach,red,green,nir,ndti,ndvi,qc_fail_pixels,total_pixels
1240,HLS.S30.T48PXV.2022060T031649.v2.0,Sentinel-2B,PXV,2022-03-01T03:34:25.211Z,2022-03-01T03:34:25.211Z,2,304.0,515.0,193.0,-0.2631579041481018,-0.2186046540737152,0.0,8117.0
1241,HLS.S30.T48PWV.2022060T031649.v2.0,Sentinel-2B,PWV,2022-03-01T03:34:28.446Z,2022-03-01T03:34:28.446Z,2,330.0,535.0,231.0,-0.22747747600078583,-0.17765362560749054,0.0,8117.0
1242,HLS.S30.T48PXA.2022065T031621.v2.0,Sentinel-2A,PXA,2022-03-06T03:34:17.961Z,2022-03-06T03:34:17.961Z,2,,,,,,8117.0,8117.0
1243,HLS.S30.T48PWA.2022065T031621.v2.0,Sentinel-2A,PWA,2022-03-06T03:34:21.082Z,2022-03-06T03:34:21.082Z,2,,,,,,8117.0,8117.0
1244,HLS.S30.T48PXV.2022065T031621.v2.0,Sentinel-2A,PXV,2022-03-06T03:34:32.579Z,2022-03-06T03:34:32.579Z,2,,,,,,8117.0,8117.0
1245,HLS.S30.T48PWV.2022065T031621.v2.0,Sentinel-2A,PWV,2022-03-06T03:34:35.820Z,2022-03-06T03:34:35.820Z,2,,,,,,8117.0,8117.0
1246,HLS.L30.T48PXA.2022066T031913.v2.0,LANDSAT-8,PXA,2022-03-07T03:19:13.563Z,2022-03-07T03:19:37.466Z,2,,,,,,8117.0,8117.0
1247,HLS.L30.T48PWA.2022066T031913.v2.0,LANDSAT-8,PWA,2022-03-07T03:19:13.563Z,2022-03-07T03:19:37.466Z,2,,,,,,8117.0,8117.0
1248,HLS.L30.T48PXV.2022066T031937.v2.0,LANDSAT-8,PXV,2022-03-07T03:19:37.466Z,2022-03-07T03:19:37.466Z,2,,,,,,8117.0,8117.0
1249,HLS.L30.T48PWV.2022066T031937.v2.0,LANDSAT-8,PWV,2022-03-07T03:19:37.466Z,2022-03-07T03:19:37.466Z,2,,,,,,8117.0,8117.0
1250,HLS.L30.T48PWA.2022067T031304.v2.0,LANDSAT-9,PWA,2022-03-08T03:13:04.759Z,2022-03-08T03:13:28.662Z,2,350.0,554.0,182.0,-0.20898877084255219,-0.37247705459594727,6858.0,8117.0
1251,HLS.L30.T48PXA.2022067T031304.v2.0,LANDSAT-9,PXA,2022-03-08T03:13:04.759Z,2022-03-08T03:13:28.662Z,2,350.0,554.0,182.0,-0.20898877084255219,-0.37247705459594727,6858.0,8117.0
1252,HLS.L30.T48PXV.2022067T031328.v2.0,LANDSAT-9,PXV,2022-03-08T03:13:28.662Z,2022-03-08T03:13:28.662Z,2,351.0,555.0,182.0,-0.20887728035449982,-0.371841162443161,6858.0,8117.0
1253,HLS.L30.T48PWV.2022067T031328.v2.0,LANDSAT-9,PWV,2022-03-08T03:13:28.662Z,2022-03-08T03:13:28.662Z,2,351.0,555.0,182.0,-0.20884521305561066,-0.371841162443161,6858.0,8117.0
1254,HLS.S30.T48PXA.2022070T031539.v2.0,Sentinel-2B,PXA,2022-03-11T03:34:12.022Z,2022-03-11T03:34:12.022Z,2,277.0,458.0,166.0,-0.24857684969902039,-0.15582451224327087,0.0,8117.0
1255,HLS.S30.T48PWA.2022070T031539.v2.0,Sentinel-2B,PWA,2022-03-11T03:34:15.135Z,2022-03-11T03:34:15.135Z,2,421.0,584.0,369.0,-0.1562841534614563,-0.08262711763381958,0.0,8117.0
1256,HLS.S30.T48PXV.2022070T031539.v2.0,Sentinel-2B,PXV,2022-03-11T03:34:26.639Z,2022-03-11T03:34:26.639Z,2,285.0,479.0,172.0,-0.2506142556667328,-0.13636364042758942,0.0,8117.0
1257,HLS.S30.T48PWV.2022070T031539.v2.0,Sentinel-2B,PWV,2022-03-11T03:34:29.870Z,2022-03-11T03:34:29.870Z,2,327.0,497.0,250.0,-0.20177383720874786,-0.12828947603702545,0.0,8117.0
1258,HLS.L30.T48PWA.2022075T031258.v2.0,LANDSAT-8,PWA,2022-03-16T03:12:58.410Z,2022-03-16T03:13:22.318Z,2,,,,,,8117.0,8117.0
1259,HLS.L30.T48PXA.2022075T031258.v2.0,LANDSAT-8,PXA,2022-03-16T03:12:58.410Z,2022-03-16T03:13:22.318Z,2,,,,,,8117.0,8117.0
1260,HLS.L30.T48PWV.2022075T031322.v2.0,LANDSAT-8,PWV,2022-03-16T03:13:22.318Z,2022-03-16T03:13:22.318Z,2,,,,,,8117.0,8117.0
1261,HLS.L30.T48PXV.2022075T031322.v2.0,LANDSAT-8,PXV,2022-03-16T03:13:22.318Z,2022-03-16T03:13:22.318Z,2,,,,,,8117.0,8117.0
1262,HLS.S30.T48PXA.2022075T031541.v2.0,Sentinel-2A,PXA,2022-03-16T03:34:17.958Z,2022-03-16T03:34:17.958Z,2,,,,,,8117.0,8117.0
1263,HLS.S30.T48PWA.2022075T031541.v2.0,Sentinel-2A,PWA,2022-03-16T03:34:21.077Z,2022-03-16T03:34:21.077Z,2,,,,,,8117.0,8117.0
1264,HLS.S30.T48PXV.2022075T031541.v2.0,Sentinel-2A,PXV,2022-03-16T03:34:32.569Z,2022-03-16T03:34:32.569Z,2,,,,,,8117.0,8117.0
1265,HLS.S30.T48PWV.2022075T031541.v2.0,Sentinel-2A,PWV,2022-03-16T03:34:35.811Z,2022-03-16T03:34:35.811Z,2,8442.0,8627.0,8418.0,-0.012584137730300426,-0.00438221450895071,8064.0,8117.0
1266,HLS.S30.T48PXA.2022080T031539.v2.0,Sentinel-2B,PXA,2022-03-21T03:34:11.967Z,2022-03-21T03:34:11.967Z,2,,,,,,8117.0,8117.0
1267,HLS.S30.T48PWA.2022080T031539.v2.0,Sentinel-2B,PWA,2022-03-21T03:34:15.081Z,2022-03-21T03:34:15.081Z,2,,,,,,8117.0,8117.0
1268,HLS.S30.T48PXV.2022080T031539.v2.0,Sentinel-2B,PXV,2022-03-21T03:34:26.583Z,2022-03-21T03:34:26.583Z,2,,,,,,8117.0,8117.0
1269,HLS.S30.T48PWV.2022080T031539.v2.0,Sentinel-2B,PWV,2022-03-21T03:34:29.816Z,2022-03-21T03:34:29.816Z,2,,,,,,8117.0,8117.0
1270,HLS.L30.T48PXA.2022082T031904.v2.0,LANDSAT-8,PXA,2022-03-23T03:19:04.012Z,2022-03-23T03:19:27.916Z,2,486.0,705.0,239.0,-0.18077802658081055,-0.34876033663749695,7468.0,7665.0
1271,HLS.L30.T48PWA.2022082T031904.v2.0,LANDSAT-8,PWA,2022-03-23T03:19:04.012Z,2022-03-23T03:19:27.916Z,2,486.0,705.0,239.0,-0.18077802658081055,-0.34876033663749695,7468.0,7665.0
1272,HLS.L30.T48PXV.2022082T031927.v2.0,LANDSAT-8,PXV,2022-03-23T03:19:27.916Z,2022-03-23T03:19:27.916Z,2,,,,,,7251.0,7251.0
1273,HLS.L30.T48PWV.2022082T031927.v2.0,LANDSAT-8,PWV,2022-03-23T03:19:27.916Z,2022-03-23T03:19:27.916Z,2,,,,,,7251.0,7251.0
1274,HLS.S30.T48PXA.2022085T031541.v2.0,Sentinel-2A,PXA,2022-03-26T03:34:16.760Z,2022-03-26T03:34:16.760Z,2,224.0,480.0,101.0,-0.36986300349235535,-0.3851590156555176,4704.0,8117.0
1275,HLS.S30.T48PWA.2022085T031541.v2.0,Sentinel-2A,PWA,2022-03-26T03:34:19.876Z,2022-03-26T03:34:19.876Z,2,203.0,444.0,92.0,-0.3687600791454315,-0.37420719861984253,3556.0,8117.0
1276,HLS.S30.T48PXV.2022085T031541.v2.0,Sentinel-2A,PXV,2022-03-26T03:34:31.373Z,2022-03-26T03:34:31.373Z,2,194.0,446.0,81.0,-0.39232054352760315,-0.38632163405418396,3354.0,8117.0
1277,HLS.S30.T48PWV.2022085T031541.v2.0,Sentinel-2A,PWV,2022-03-26T03:34:34.612Z,2022-03-26T03:34:34.612Z,2,202.0,447.0,91.0,-0.37254902720451355,-0.3720283508300781,3483.0,8117.0
1278,HLS.L30.T48PWA.2022090T031910.v2.0,LANDSAT-9,PWA,2022-03-31T03:19:10.650Z,2022-03-31T03:19:34.554Z,2,879.0,1077.0,268.0,-0.10371199250221252,-0.4875291585922241,6609.0,8029.0
1279,HLS.L30.T48PXA.2022090T031910.v2.0,LANDSAT-9,PXA,2022-03-31T03:19:10.650Z,2022-03-31T03:19:34.554Z,2,879.0,1077.0,268.0,-0.10371199250221252,-0.4875291585922241,6609.0,8029.0
1280,HLS.L30.T48PXV.2022090T031934.v2.0,LANDSAT-9,PXV,2022-03-31T03:19:34.554Z,2022-03-31T03:19:34.554Z,2,876.0,1067.0,262.0,-0.10169458389282227,-0.5077763795852661,5533.0,6969.0
1281,HLS.L30.T48PWV.2022090T031934.v2.0,LANDSAT-9,PWV,2022-03-31T03:19:34.554Z,2022-03-31T03:19:34.554Z,2,876.0,1067.0,262.0,-0.10169458389282227,-0.5077763795852661,5533.0,6969.0
1282,HLS.S30.T48PXA.2022090T031539.v2.0,Sentinel-2B,PXA,2022-03-31T03:34:10.593Z,2022-03-31T03:34:10.593Z,2,992.0,1221.0,742.0,-0.10446428507566452,-0.14675767719745636,7962.0,8117.0
1283,HLS.S30.T48PWA.2022090T031539.v2.0,Sentinel-2B,PWA,2022-03-31T03:34:13.704Z,2022-03-31T03:34:13.704Z,2,561.0,824.0,363.5,-0.19445136189460754,-0.22806623578071594,7653.0,8117.0
1284,HLS.S30.T48PXV.2022090T031539.v2.0,Sentinel-2B,PXV,2022-03-31T03:34:25.205Z,2022-03-31T03:34:25.205Z,2,542.5,820.0,334.5,-0.21054580807685852,-0.2612478733062744,7593.0,8117.0
1285,HLS.S30.T48PWV.2022090T031539.v2.0,Sentinel-2B,PWV,2022-03-31T03:34:28.434Z,2022-03-31T03:34:28.434Z,2,575.5,838.5,374.0,-0.19295650720596313,-0.22217266261577606,7573.0,8117.0
1286,HLS.S30.T48PXA.2022095T031541.v2.0,Sentinel-2A,PXA,2022-04-05T03:34:15.371Z,2022-04-05T03:34:15.371Z,2,524.0,717.0,346.0,-0.15035460889339447,-0.18324607610702515,0.0,8117.0
1287,HLS.S30.T48PWA.2022095T031541.v2.0,Sentinel-2A,PWA,2022-04-05T03:34:18.487Z,2022-04-05T03:34:18.487Z,2,518.0,703.0,344.0,-0.14328809082508087,-0.17701148986816406,0.0,8117.0
1288,HLS.S30.T48PXV.2022095T031541.v2.0,Sentinel-2A,PXV,2022-04-05T03:34:29.991Z,2022-04-05T03:34:29.991Z,2,517.0,714.0,328.0,-0.156206414103508,-0.20518358051776886,0.0,8117.0
1289,HLS.S30.T48PWV.2022095T031541.v2.0,Sentinel-2A,PWV,2022-04-05T03:34:33.225Z,2022-04-05T03:34:33.225Z,2,518.0,708.0,343.0,-0.14444445073604584,-0.18106995522975922,0.0,8117.0
1290,HLS.L30.T48PXA.2022098T031901.v2.0,LANDSAT-8,PXA,2022-04-08T03:19:01.431Z,2022-04-08T03:19:25.334Z,2,,,,,,8117.0,8117.0
1291,HLS.L30.T48PWA.2022098T031901.v2.0,LANDSAT-8,PWA,2022-04-08T03:19:01.431Z,2022-04-08T03:19:25.334Z,2,,,,,,8117.0,8117.0
1292,HLS.L30.T48PWV.2022098T031925.v2.0,LANDSAT-8,PWV,2022-04-08T03:19:25.334Z,2022-04-08T03:19:25.334Z,2,1097.0,1197.0,1146.0,-0.03614457696676254,-0.002616431098431349,0.0,8117.0
1293,HLS.L30.T48PXV.2022098T031925.v2.0,LANDSAT-8,PXV,2022-04-08T03:19:25.334Z,2022-04-08T03:19:25.334Z,2,1097.0,1197.0,1146.0,-0.03614457696676254,-0.002616431098431349,0.0,8117.0
1294,HLS.L30.T48PWA.2022099T031257.v2.0,LANDSAT-9,PWA,2022-04-09T03:12:57.599Z,2022-04-09T03:13:21.503Z,2,801.0,995.0,704.0,-0.0993129312992096,-0.11753614246845245,0.0,8117.0
1295,HLS.L30.T48PXA.2022099T031257.v2.0,LANDSAT-9,PXA,2022-04-09T03:12:57.599Z,2022-04-09T03:13:21.503Z,2,801.0,995.0,704.0,-0.09930220246315002,-0.11753614246845245,0.0,8117.0
1296,HLS.L30.T48PWV.2022099T031321.v2.0,LANDSAT-9,PWV,2022-04-09T03:13:21.503Z,2022-04-09T03:13:21.503Z,2,801.0,995.0,705.0,-0.09929532557725906,-0.11773472279310226,0.0,8117.0
1297,HLS.L30.T48PXV.2022099T031321.v2.0,LANDSAT-9,PXV,2022-04-09T03:13:21.503Z,2022-04-09T03:13:21.503Z,2,801.0,995.0,705.0,-0.09929532557725906,-0.11773472279310226,0.0,8117.0
1298,HLS.S30.T48PXA.2022100T031539.v2.0,Sentinel-2B,PXA,2022-04-10T03:34:10.822Z,2022-04-10T03:34:10.822Z,2,,,,,,8117.0,8117.0
1299,HLS.S30.T48PWA.2022100T031539.v2.0,Sentinel-2B,PWA,2022-04-10T03:34:13.934Z,2022-04-10T03:34:13.934Z,2,230.0,366.0,109.0,-0.24517036974430084,-0.33243486285209656,6991.0,8117.0
1300,HLS.S30.T48PXV.2022100T031539.v2.0,Sentinel-2B,PXV,2022-04-10T03:34:25.436Z,2022-04-10T03:34:25.436Z,2,548.0,684.0,421.0,-0.07917194813489914,-0.12846854329109192,6329.0,8117.0
1301,HLS.S30.T48PWV.2022100T031539.v2.0,Sentinel-2B,PWV,2022-04-10T03:34:28.668Z,2022-04-10T03:34:28.668Z,2,251.5,398.5,134.0,-0.1936328262090683,-0.27770447731018066,6881.0,8117.0
1302,HLS.S30.T48PXA.2022105T031541.v2.0,Sentinel-2A,PXA,2022-04-15T03:34:17.217Z,2022-04-15T03:34:17.217Z,2,880.0,946.0,820.0,-0.037512339651584625,-0.03333333507180214,6524.0,8117.0
1303,HLS.S30.T48PWA.2022105T031541.v2.0,Sentinel-2A,PWA,2022-04-15T03:34:20.335Z,2022-04-15T03:34:20.335Z,2,865.5,936.0,787.0,-0.04156260937452316,-0.044376350939273834,6559.0,8117.0
1304,HLS.S30.T48PXV.2022105T031541.v2.0,Sentinel-2A,PXV,2022-04-15T03:34:31.836Z,2022-04-15T03:34:31.836Z,2,945.0,1017.0,866.0,-0.038368139415979385,-0.04262294992804527,7630.0,8117.0
1305,HLS.S30.T48PWV.2022105T031541.v2.0,Sentinel-2A,PWV,2022-04-15T03:34:35.074Z,2022-04-15T03:34:35.074Z,2,875.0,937.0,796.0,-0.0364568717777729,-0.04318300262093544,7069.0,8113.0
1306,HLS.L30.T48PWA.2022106T031903.v2.0,LANDSAT-8,PWA,2022-04-16T03:19:03.852Z,2022-04-16T03:19:27.752Z,2,,,,,,8117.0,8117.0
1307,HLS.L30.T48PXA.2022106T031903.v2.0,LANDSAT-8,PXA,2022-04-16T03:19:03.852Z,2022-04-16T03:19:27.752Z,2,,,,,,8117.0,8117.0
1308,HLS.L30.T48PXV.2022106T031927.v2.0,LANDSAT-9,PXV,2022-04-16T03:19:27.752Z,2022-04-16T03:19:27.752Z,2,,,,,,8117.0,8117.0
1309,HLS.L30.T48PWV.2022106T031927.v2.0,LANDSAT-9,PWV,2022-04-16T03:19:27.752Z,2022-04-16T03:19:27.752Z,2,,,,,,8117.0,8117.0
1310,HLS.L30.T48PXA.2022106T031927.v2.0,LANDSAT-9,PXA,2022-04-16T03:19:27.752Z,2022-04-16T03:19:27.752Z,2,,,,,,8117.0,8117.0
1311,HLS.L30.T48PWA.2022106T031927.v2.0,LANDSAT-9,PWA,2022-04-16T03:19:27.752Z,2022-04-16T03:19:27.752Z,2,,,,,,8117.0,8117.0
1312,HLS.L30.T48PWA.2022107T031252.v2.0,LANDSAT-8,PWA,2022-04-17T03:12:52.971Z,2022-04-17T03:13:16.883Z,2,899.0,1036.0,635.0,-0.07264957576990128,-0.17019909620285034,7848.0,8117.0
1313,HLS.L30.T48PXA.2022107T031252.v2.0,LANDSAT-8,PXA,2022-04-17T03:12:52.971Z,2022-04-17T03:13:16.883Z,2,899.0,1036.0,635.0,-0.07264957576990128,-0.17019909620285034,7848.0,8117.0
1314,HLS.L30.T48PWV.2022107T031316.v2.0,LANDSAT-8,PWV,2022-04-17T03:13:16.883Z,2022-04-17T03:13:16.883Z,2,899.0,1036.0,635.0,-0.07215392589569092,-0.1706959754228592,7848.0,8117.0
1315,HLS.L30.T48PXV.2022107T031316.v2.0,LANDSAT-8,PXV,2022-04-17T03:13:16.883Z,2022-04-17T03:13:16.883Z,2,899.0,1036.0,635.0,-0.07215392589569092,-0.1706959754228592,7848.0,8117.0
1316,HLS.S30.T48PXA.2022110T031539.v2.0,Sentinel-2B,PXA,2022-04-20T03:34:09.366Z,2022-04-20T03:34:09.366Z,2,953.0,1152.0,809.0,-0.08619777858257294,-0.07440212368965149,0.0,8117.0
1317,HLS.S30.T48PWA.2022110T031539.v2.0,Sentinel-2B,PWA,2022-04-20T03:34:12.476Z,2022-04-20T03:34:12.476Z,2,932.0,1137.0,783.0,-0.09007342159748077,-0.07692307978868484,5383.0,8117.0
1318,HLS.S30.T48PXV.2022110T031539.v2.0,Sentinel-2B,PXV,2022-04-20T03:34:23.976Z,2022-04-20T03:34:23.976Z,2,923.0,1127.0,762.0,-0.08792497217655182,-0.08684611320495605,658.0,8117.0
1319,HLS.S30.T48PWV.2022110T031539.v2.0,Sentinel-2B,PWV,2022-04-20T03:34:27.206Z,2022-04-20T03:34:27.206Z,2,956.0,1154.0,810.0,-0.08205128461122513,-0.07296137511730194,3308.0,8117.0
1320,HLS.L30.T48PXA.2022114T031901.v2.0,LANDSAT-8,PXA,2022-04-24T03:19:01.472Z,2022-04-24T03:19:25.376Z,2,,,,,,8117.0,8117.0
1321,HLS.L30.T48PWA.2022114T031901.v2.0,LANDSAT-8,PWA,2022-04-24T03:19:01.472Z,2022-04-24T03:19:25.376Z,2,,,,,,8117.0,8117.0
1322,HLS.L30.T48PXV.2022114T031925.v2.0,LANDSAT-8,PXV,2022-04-24T03:19:25.376Z,2022-04-24T03:19:25.376Z,2,,,,,,8117.0,8117.0
1323,HLS.L30.T48PWV.2022114T031925.v2.0,LANDSAT-8,PWV,2022-04-24T03:19:25.376Z,2022-04-24T03:19:25.376Z,2,,,,,,8117.0,8117.0
1324,HLS.L30.T48PWA.2022115T031248.v2.0,LANDSAT-9,PWA,2022-04-25T03:12:48.260Z,2022-04-25T03:13:12.163Z,2,323.5,694.0,278.0,-0.36367863416671753,-0.05212048441171646,7059.0,8117.0
1325,HLS.L30.T48PXA.2022115T031248.v2.0,LANDSAT-9,PXA,2022-04-25T03:12:48.260Z,2022-04-25T03:13:12.163Z,2,323.5,694.0,278.0,-0.36367863416671753,-0.05212048441171646,7059.0,8117.0
1326,HLS.L30.T48PWV.2022115T031312.v2.0,LANDSAT-9,PWV,2022-04-25T03:13:12.163Z,2022-04-25T03:13:12.163Z,2,323.5,693.0,278.0,-0.3630676865577698,-0.0520869717001915,7059.0,8117.0
1327,HLS.L30.T48PXV.2022115T031312.v2.0,LANDSAT-9,PXV,2022-04-25T03:13:12.163Z,2022-04-25T03:13:12.163Z,2,323.0,693.0,278.0,-0.3630676865577698,-0.0520869717001915,7059.0,8117.0
1328,HLS.S30.T48PXA.2022115T031541.v2.0,Sentinel-2A,PXA,2022-04-25T03:34:19.053Z,2022-04-25T03:34:19.053Z,2,131.0,482.0,-25.0,-0.5704917907714844,-0.07591933757066727,6124.0,8117.0
1329,HLS.S30.T48PWA.2022115T031541.v2.0,Sentinel-2A,PWA,2022-04-25T03:34:22.170Z,2022-04-25T03:34:22.170Z,2,416.0,653.5,303.0,-0.24071520566940308,-0.09056416153907776,5907.0,8117.0
1330,HLS.S30.T48PXV.2022115T031541.v2.0,Sentinel-2A,PXV,2022-04-25T03:34:33.669Z,2022-04-25T03:34:33.669Z,2,202.0,493.0,36.0,-0.40381792187690735,-0.07410358637571335,5748.0,8117.0
1331,HLS.S30.T48PWV.2022115T031541.v2.0,Sentinel-2A,PWV,2022-04-25T03:34:36.911Z,2022-04-25T03:34:36.911Z,2,316.0,592.0,199.0,-0.29073482751846313,-0.09467455744743347,5786.0,8117.0
1332,HLS.S30.T48PXA.2022120T031529.v2.0,Sentinel-2B,PXA,2022-04-30T03:34:07.405Z,2022-04-30T03:34:07.405Z,2,4438.0,4601.0,4504.0,-0.01633581519126892,0.0028754700906574726,7996.0,8117.0
1333,HLS.S30.T48PWA.2022120T031529.v2.0,Sentinel-2B,PWA,2022-04-30T03:34:10.515Z,2022-04-30T03:34:10.515Z,2,,,,,,8117.0,8117.0
1334,HLS.S30.T48PXV.2022120T031529.v2.0,Sentinel-2B,PXV,2022-04-30T03:34:22.013Z,2022-04-30T03:34:22.013Z,2,,,,,,8117.0,8117.0
1335,HLS.L30.T48PXA.2022130T031907.v2.0,LANDSAT-8,PXA,2022-05-10T03:19:07.209Z,2022-05-10T03:19:31.113Z,2,1024.0,1112.0,326.0,-0.0419580414891243,-0.5046132206916809,3374.0,8117.0
1336,HLS.L30.T48PWA.2022130T031907.v2.0,LANDSAT-8,PWA,2022-05-10T03:19:07.209Z,2022-05-10T03:19:31.113Z,2,1024.0,1112.0,326.0,-0.0419580414891243,-0.5046132206916809,3374.0,8117.0
1337,HLS.L30.T48PXV.2022130T031931.v2.0,LANDSAT-8,PXV,2022-05-10T03:19:31.113Z,2022-05-10T03:19:31.113Z,2,1025.0,1111.0,332.0,-0.03872756287455559,-0.4906367063522339,3445.0,8117.0
1338,HLS.L30.T48PWV.2022130T031931.v2.0,LANDSAT-8,PWV,2022-05-10T03:19:31.113Z,2022-05-10T03:19:31.113Z,2,1025.0,1111.0,332.0,-0.03872756287455559,-0.4906367063522339,3445.0,8117.0
1339,HLS.S30.T48PXA.2022130T031539.v2.0,Sentinel-2B,PXA,2022-05-10T03:34:11.366Z,2022-05-10T03:34:11.366Z,2,733.0,857.0,469.0,-0.07191994786262512,-0.20113636553287506,2514.0,8117.0
1340,HLS.S30.T48PWA.2022130T031539.v2.0,Sentinel-2B,PWA,2022-05-10T03:34:14.479Z,2022-05-10T03:34:14.479Z,2,710.0,841.0,444.0,-0.07424242794513702,-0.2152828872203827,2576.0,8113.0
1341,HLS.S30.T48PXV.2022130T031539.v2.0,Sentinel-2B,PXV,2022-05-10T03:34:25.982Z,2022-05-10T03:34:25.982Z,2,730.0,856.0,464.0,-0.07241256535053253,-0.2057531177997589,2629.0,8117.0
1342,HLS.S30.T48PWV.2022130T031539.v2.0,Sentinel-2B,PWV,2022-05-10T03:34:29.219Z,2022-05-10T03:34:29.219Z,2,701.0,826.0,438.0,-0.0746268630027771,-0.21041809022426605,2622.0,8117.0
1343,HLS.L30.T48PXV.2022131T031305.v2.0,LANDSAT-8,PXV,2022-05-11T03:13:05.650Z,2022-05-11T03:13:05.650Z,2,,,,,,8117.0,8117.0
1344,HLS.L30.T48PWV.2022131T031305.v2.0,LANDSAT-8,PWV,2022-05-11T03:13:05.650Z,2022-05-11T03:13:05.650Z,2,,,,,,8117.0,8117.0
1345,HLS.S30.T48PWA.2022135T031541.v2.0,Sentinel-2A,PWA,2022-05-15T03:34:21.568Z,2022-05-15T03:34:21.568Z,2,,,,,,8117.0,8117.0
1346,HLS.S30.T48PXV.2022135T031541.v2.0,Sentinel-2A,PXV,2022-05-15T03:34:33.069Z,2022-05-15T03:34:33.069Z,2,,,,,,8117.0,8117.0
1347,HLS.S30.T48PWV.2022135T031541.v2.0,Sentinel-2A,PWV,2022-05-15T03:34:36.302Z,2022-05-15T03:34:36.302Z,2,,,,,,8117.0,8117.0
1348,HLS.L30.T48PXA.2022138T031910.v2.0,LANDSAT-9,PXA,2022-05-18T03:19:10.166Z,2022-05-18T03:19:10.166Z,2,,,,,,8117.0,8117.0
1349,HLS.L30.T48PXV.2022138T031910.v2.0,LANDSAT-9,PXV,2022-05-18T03:19:10.166Z,2022-05-18T03:19:10.166Z,2,,,,,,8117.0,8117.0
1350,HLS.L30.T48PWV.2022138T031910.v2.0,LANDSAT-9,PWV,2022-05-18T03:19:10.166Z,2022-05-18T03:19:10.166Z,2,,,,,,8117.0,8117.0
1351,HLS.L30.T48PWA.2022138T031910.v2.0,LANDSAT-9,PWA,2022-05-18T03:19:10.166Z,2022-05-18T03:19:10.166Z,2,,,,,,8117.0,8117.0
1352,HLS.L30.T48PWA.2022139T031323.v2.0,LANDSAT-8,PWA,2022-05-19T03:13:23.426Z,2022-05-19T03:13:23.426Z,2,838.0,956.0,111.0,-0.06581985950469971,-0.7365269660949707,5302.0,8115.0
1353,HLS.L30.T48PWV.2022139T031323.v2.0,LANDSAT-8,PWV,2022-05-19T03:13:23.426Z,2022-05-19T03:13:23.426Z,2,837.0,954.0,111.0,-0.06556625664234161,-0.7366864085197449,5302.0,8115.0
1354,HLS.L30.T48PXV.2022139T031323.v2.0,LANDSAT-8,PXV,2022-05-19T03:13:23.426Z,2022-05-19T03:13:23.426Z,2,837.0,954.0,111.0,-0.06556625664234161,-0.7366864085197449,5302.0,8115.0
1355,HLS.L30.T48PXA.2022139T031323.v2.0,LANDSAT-8,PXA,2022-05-19T03:13:23.426Z,2022-05-19T03:13:23.426Z,2,838.0,956.0,111.0,-0.06581985950469971,-0.7365269660949707,5302.0,8115.0
1356,HLS.S30.T48PXA.2022140T031539.v2.0,Sentinel-2B,PXA,2022-05-20T03:34:13.936Z,2022-05-20T03:34:13.936Z,2,,,,,,8117.0,8117.0
1357,HLS.S30.T48PWA.2022140T031539.v2.0,Sentinel-2B,PWA,2022-05-20T03:34:17.054Z,2022-05-20T03:34:17.054Z,2,1602.0,1407.0,1489.0,0.0443926677107811,-0.030282020568847656,6997.0,8117.0
1358,HLS.S30.T48PXV.2022140T031539.v2.0,Sentinel-2B,PXV,2022-05-20T03:34:28.554Z,2022-05-20T03:34:28.554Z,2,,,,,,8117.0,8117.0
1359,HLS.S30.T48PWV.2022140T031539.v2.0,Sentinel-2B,PWV,2022-05-20T03:34:31.791Z,2022-05-20T03:34:31.791Z,2,,,,,,8117.0,8117.0
1360,HLS.S30.T48PXA.2022145T031551.v2.0,Sentinel-2A,PXA,2022-05-25T03:34:21.264Z,2022-05-25T03:34:21.264Z,2,,,,,,8117.0,8117.0
1361,HLS.S30.T48PWA.2022145T031551.v2.0,Sentinel-2A,PWA,2022-05-25T03:34:24.383Z,2022-05-25T03:34:24.383Z,2,,,,,,8117.0,8117.0
1362,HLS.S30.T48PXV.2022145T031551.v2.0,Sentinel-2A,PXV,2022-05-25T03:34:35.879Z,2022-05-25T03:34:35.879Z,2,,,,,,8117.0,8117.0
1363,HLS.S30.T48PWV.2022145T031551.v2.0,Sentinel-2A,PWV,2022-05-25T03:34:39.115Z,2022-05-25T03:34:39.115Z,2,,,,,,8117.0,8117.0
1364,HLS.L30.T48PWA.2022146T031909.v2.0,LANDSAT-8,PWA,2022-05-26T03:19:09.422Z,2022-05-26T03:19:09.422Z,2,,,,,,8117.0,8117.0
1365,HLS.L30.T48PXA.2022146T031909.v2.0,LANDSAT-8,PXA,2022-05-26T03:19:09.422Z,2022-05-26T03:19:09.422Z,2,,,,,,8117.0,8117.0
1366,HLS.L30.T48PWV.2022147T031257.v2.0,LANDSAT-9,PWV,2022-05-27T03:12:57.043Z,2022-05-27T03:12:57.043Z,2,,,,,,8117.0,8117.0
1367,HLS.L30.T48PXV.2022147T031257.v2.0,LANDSAT-9,PXV,2022-05-27T03:12:57.043Z,2022-05-27T03:12:57.043Z,2,,,,,,8117.0,8117.0
1368,HLS.L30.T48PWA.2022147T031257.v2.0,LANDSAT-9,PWA,2022-05-27T03:12:57.043Z,2022-05-27T03:12:57.043Z,2,,,,,,8117.0,8117.0
1369,HLS.L30.T48PXA.2022147T031257.v2.0,LANDSAT-9,PXA,2022-05-27T03:12:57.043Z,2022-05-27T03:12:57.043Z,2,,,,,,8117.0,8117.0
