,meta.native-id,platform,tile,start_time,end_time,reach,red,green,nir,ndti,ndci,qc_fail_pixels,total_pixels
700,HLS.S30.T48PWV.2020126T031541.v2.0,Sentinel-2A,PWV,2020-05-05T03:34:35.629Z,2020-05-05T03:34:35.629Z,0,634.0,794.0,601.0,-0.10955056548118591,-0.022680412977933884,2043.0,4614.0
701,HLS.S30.T48PXA.2020131T031539.v2.0,Sentinel-2B,PXA,2020-05-10T03:34:12.373Z,2020-05-10T03:34:12.373Z,0,,,,,,7421.0,7421.0
702,HLS.S30.T48PWA.2020131T031539.v2.0,Sentinel-2B,PWA,2020-05-10T03:34:15.484Z,2020-05-10T03:34:15.484Z,0,,,,,,7421.0,7421.0
703,HLS.S30.T48PXV.2020131T031539.v2.0,Sentinel-2B,PXV,2020-05-10T03:34:26.990Z,2020-05-10T03:34:26.990Z,0,,,,,,4614.0,4614.0
704,HLS.S30.T48PWV.2020131T031539.v2.0,Sentinel-2B,PWV,2020-05-10T03:34:30.221Z,2020-05-10T03:34:30.221Z,0,,,,,,4614.0,4614.0
705,HLS.S30.T48PXA.2020136T031541.v2.0,Sentinel-2A,PXA,2020-05-15T03:34:19.095Z,2020-05-15T03:34:19.095Z,0,-34.0,199.0,-131.0,-1.412500023841858,0.4525139629840851,2558.0,7421.0
706,HLS.S30.T48PWA.2020136T031541.v2.0,Sentinel-2A,PWA,2020-05-15T03:34:22.217Z,2020-05-15T03:34:22.217Z,0,-3.0,232.0,-122.0,-1.0253205299377441,0.7816654443740845,6313.0,7421.0
707,HLS.S30.T48PXV.2020136T031541.v2.0,Sentinel-2A,PXV,2020-05-15T03:34:33.713Z,2020-05-15T03:34:33.713Z,0,-35.0,195.0,-126.0,-1.4501655101776123,0.44387635588645935,0.0,4614.0
708,HLS.S30.T48PWV.2020136T031541.v2.0,Sentinel-2A,PWV,2020-05-15T03:34:36.957Z,2020-05-15T03:34:36.957Z,0,-5.0,231.0,-116.0,-1.0455602407455444,0.7218706011772156,3772.0,4614.0
709,HLS.S30.T48PXA.2020141T031539.v2.0,Sentinel-2B,PXA,2020-05-20T03:34:14.163Z,2020-05-20T03:34:14.163Z,0,602.0,809.0,524.0,-0.14684385061264038,-0.06928838789463043,4252.0,7421.0
710,HLS.S30.T48PWA.2020141T031539.v2.0,Sentinel-2B,PWA,2020-05-20T03:34:17.277Z,2020-05-20T03:34:17.277Z,0,604.0,806.0,525.0,-0.1428571492433548,-0.07031963765621185,3780.0,7421.0
711,HLS.S30.T48PXV.2020141T031539.v2.0,Sentinel-2B,PXV,2020-05-20T03:34:28.778Z,2020-05-20T03:34:28.778Z,0,560.0,766.0,473.0,-0.15641619265079498,-0.08467472344636917,2514.0,4614.0
712,HLS.S30.T48PWV.2020141T031539.v2.0,Sentinel-2B,PWV,2020-05-20T03:34:32.009Z,2020-05-20T03:34:32.009Z,0,580.5,783.0,498.0,-0.14983075857162476,-0.07628492265939713,2888.0,4614.0
713,HLS.S30.T48PXA.2020146T031551.v2.0,Sentinel-2A,PXA,2020-05-25T03:34:19.979Z,2020-05-25T03:34:19.979Z,0,633.0,858.0,553.0,-0.1531532108783722,-0.06521856784820557,6169.0,7421.0
714,HLS.S30.T48PWA.2020146T031551.v2.0,Sentinel-2A,PWA,2020-05-25T03:34:23.103Z,2020-05-25T03:34:23.103Z,0,640.0,855.0,563.0,-0.14528796076774597,-0.06417112052440643,5676.0,7421.0
715,HLS.S30.T48PXV.2020146T031551.v2.0,Sentinel-2A,PXV,2020-05-25T03:34:34.599Z,2020-05-25T03:34:34.599Z,0,633.5,859.0,565.0,-0.15429338812828064,-0.05891787260770798,3564.0,4614.0
716,HLS.S30.T48PWV.2020146T031551.v2.0,Sentinel-2A,PWV,2020-05-25T03:34:37.844Z,2020-05-25T03:34:37.844Z,0,613.0,835.0,531.0,-0.15673574805259705,-0.07424381375312805,3435.0,4614.0
717,HLS.S30.T48PXA.2020151T031539.v2.0,Sentinel-2B,PXA,2020-05-30T03:34:15.468Z,2020-05-30T03:34:15.468Z,0,,,,,,7421.0,7421.0
718,HLS.S30.T48PWA.2020151T031539.v2.0,Sentinel-2B,PWA,2020-05-30T03:34:18.582Z,2020-05-30T03:34:18.582Z,0,,,,,,7421.0,7421.0
719,HLS.S30.T48PXV.2020151T031539.v2.0,Sentinel-2B,PXV,2020-05-30T03:34:30.084Z,2020-05-30T03:34:30.084Z,0,,,,,,4614.0,4614.0
720,HLS.S30.T48PWV.2020151T031539.v2.0,Sentinel-2B,PWV,2020-05-30T03:34:33.316Z,2020-05-30T03:34:33.316Z,0,,,,,,4614.0,4614.0
721,HLS.S30.T48PXA.2020156T031551.v2.0,Sentinel-2A,PXA,2020-06-04T03:34:20.350Z,2020-06-04T03:34:20.350Z,0,539.0,834.0,434.0,-0.21998612582683563,-0.10865191370248795,0.0,7421.0
722,HLS.S30.T48PWA.2020156T031551.v2.0,Sentinel-2A,PWA,2020-06-04T03:34:23.472Z,2020-06-04T03:34:23.472Z,0,552.0,846.0,451.0,-0.20814061164855957,-0.10167818516492844,0.0,7421.0
723,HLS.S30.T48PXV.2020156T031551.v2.0,Sentinel-2A,PXV,2020-06-04T03:34:32.977Z,2020-06-04T03:34:39.631Z,0,551.0,861.0,446.0,-0.2233138382434845,-0.10746106505393982,0.0,4614.0
724,HLS.S30.T48PWV.2020156T031551.v2.0,Sentinel-2A,PWV,2020-06-04T03:34:34.542Z,2020-06-04T03:34:34.542Z,0,554.0,859.0,449.0,-0.21519845724105835,-0.10823610424995422,0.0,4614.0
725,HLS.S30.T48PXA.2020161T031539.v2.0,Sentinel-2B,PXA,2020-06-09T03:34:08.058Z,2020-06-09T03:34:16.280Z,0,595.0,857.0,487.0,-0.1828499436378479,-0.10103871673345566,6612.0,7421.0
726,HLS.S30.T48PWA.2020161T031539.v2.0,Sentinel-2B,PWA,2020-06-09T03:34:19.392Z,2020-06-09T03:34:19.392Z,0,596.0,854.0,485.0,-0.1784413754940033,-0.10327456146478653,6572.0,7421.0
727,HLS.S30.T48PXV.2020161T031539.v2.0,Sentinel-2B,PXV,2020-06-09T03:34:30.896Z,2020-06-09T03:34:30.896Z,0,,,,,,4614.0,4614.0
728,HLS.S30.T48PWV.2020161T031539.v2.0,Sentinel-2B,PWV,2020-06-09T03:34:34.130Z,2020-06-09T03:34:34.130Z,0,,,,,,4614.0,4614.0
729,HLS.S30.T48PXA.2020166T031551.v2.0,Sentinel-2A,PXA,2020-06-14T03:34:20.243Z,2020-06-14T03:34:20.243Z,0,,,,,,7421.0,7421.0
730,HLS.S30.T48PWA.2020166T031551.v2.0,Sentinel-2A,PWA,2020-06-14T03:34:23.361Z,2020-06-14T03:34:23.361Z,0,,,,,,7421.0,7421.0
731,HLS.S30.T48PXV.2020166T031551.v2.0,Sentinel-2A,PXV,2020-06-14T03:34:34.855Z,2020-06-14T03:34:34.855Z,0,,,,,,4614.0,4614.0
732,HLS.S30.T48PWV.2020166T031551.v2.0,Sentinel-2A,PWV,2020-06-14T03:34:38.100Z,2020-06-14T03:34:38.100Z,0,,,,,,4614.0,4614.0
733,HLS.S30.T48PXA.2020171T031539.v2.0,Sentinel-2B,PXA,2020-06-19T03:34:16.582Z,2020-06-19T03:34:16.582Z,0,1524.0,1372.0,1203.0,0.0460251048207283,-0.12297151237726212,0.0,7421.0
734,HLS.S30.T48PWA.2020171T031539.v2.0,Sentinel-2B,PWA,2020-06-19T03:34:19.696Z,2020-06-19T03:34:19.696Z,0,1531.0,1369.0,1228.0,0.04951119422912598,-0.11415524780750275,0.0,7421.0
735,HLS.S30.T48PXV.2020171T031539.v2.0,Sentinel-2B,PXV,2020-06-19T03:34:31.200Z,2020-06-19T03:34:31.200Z,0,1546.0,1411.0,1233.0,0.04484806954860687,-0.11472681164741516,0.0,4614.0
736,HLS.S30.T48PWV.2020171T031539.v2.0,Sentinel-2B,PWV,2020-06-19T03:34:34.430Z,2020-06-19T03:34:34.430Z,0,1536.0,1399.0,1213.0,0.04567963629961014,-0.11972223967313766,0.0,4614.0
737,HLS.S30.T48PXA.2020176T031551.v2.0,Sentinel-2A,PXA,2020-06-24T03:34:19.725Z,2020-06-24T03:34:19.725Z,0,1726.0,1426.5,1540.0,0.09357565641403198,-0.05843333527445793,197.0,7421.0
738,HLS.S30.T48PWA.2020176T031551.v2.0,Sentinel-2A,PWA,2020-06-24T03:34:22.843Z,2020-06-24T03:34:22.843Z,0,1719.0,1422.0,1535.0,0.09429202228784561,-0.0581834614276886,247.0,7421.0
739,HLS.S30.T48PXV.2020176T031551.v2.0,Sentinel-2A,PXV,2020-06-24T03:34:34.343Z,2020-06-24T03:34:34.343Z,0,1716.0,1443.0,1510.0,0.08745850622653961,-0.0648665502667427,0.0,4614.0
740,HLS.S30.T48PWV.2020176T031551.v2.0,Sentinel-2A,PWV,2020-06-24T03:34:37.585Z,2020-06-24T03:34:37.585Z,0,1708.0,1436.0,1500.0,0.08794690668582916,-0.06582392752170563,0.0,4614.0
741,HLS.S30.T48PWV.2020181T031539.v2.0,Sentinel-2B,PWV,2020-06-29T03:34:34.295Z,2020-06-29T03:34:34.295Z,0,,,,,,4614.0,4614.0
742,HLS.S30.T48PXA.2020186T031541.v2.0,Sentinel-2A,PXA,2020-07-04T03:34:18.772Z,2020-07-04T03:34:18.772Z,0,,,,,,7421.0,7421.0
743,HLS.S30.T48PWA.2020186T031541.v2.0,Sentinel-2A,PWA,2020-07-04T03:34:21.887Z,2020-07-04T03:34:21.887Z,0,,,,,,7421.0,7421.0
744,HLS.S30.T48PXV.2020186T031541.v2.0,Sentinel-2A,PXV,2020-07-04T03:34:33.379Z,2020-07-04T03:34:33.379Z,0,,,,,,4614.0,4614.0
745,HLS.S30.T48PWV.2020186T031541.v2.0,Sentinel-2A,PWV,2020-07-04T03:34:36.616Z,2020-07-04T03:34:36.616Z,0,2705.0,2616.0,2730.0,0.01898864656686783,0.002117905765771866,2584.0,4614.0
746,HLS.S30.T48PXA.2020191T031539.v2.0,Sentinel-2B,PXA,2020-07-09T03:34:15.934Z,2020-07-09T03:34:15.934Z,0,1453.0,1228.0,1225.0,0.08237747848033905,-0.083027184009552,0.0,7421.0
747,HLS.S30.T48PWA.2020191T031539.v2.0,Sentinel-2B,PWA,2020-07-09T03:34:19.041Z,2020-07-09T03:34:19.041Z,0,1455.0,1227.0,1237.0,0.08329947292804718,-0.07888040691614151,0.0,7421.0
748,HLS.S30.T48PXV.2020191T031539.v2.0,Sentinel-2B,PXV,2020-07-09T03:34:30.542Z,2020-07-09T03:34:30.542Z,0,1449.0,1236.0,1210.0,0.0746757984161377,-0.08912388980388641,0.0,4614.0
749,HLS.S30.T48PWV.2020191T031539.v2.0,Sentinel-2B,PWV,2020-07-09T03:34:33.769Z,2020-07-09T03:34:33.769Z,0,1443.0,1230.0,1202.0,0.07524410635232925,-0.0903724730014801,0.0,4614.0
750,HLS.S30.T48PXA.2020196T031541.v2.0,Sentinel-2A,PXA,2020-07-14T03:34:18.581Z,2020-07-14T03:34:18.581Z,0,,,,,,7421.0,7421.0
751,HLS.S30.T48PWA.2020196T031541.v2.0,Sentinel-2A,PWA,2020-07-14T03:34:21.696Z,2020-07-14T03:34:21.696Z,0,,,,,,7421.0,7421.0
752,HLS.S30.T48PXV.2020196T031541.v2.0,Sentinel-2A,PXV,2020-07-14T03:34:33.199Z,2020-07-14T03:34:33.199Z,0,,,,,,4614.0,4614.0
753,HLS.S30.T48PWV.2020196T031541.v2.0,Sentinel-2A,PWV,2020-07-14T03:34:36.434Z,2020-07-14T03:34:36.434Z,0,,,,,,4614.0,4614.0
754,HLS.S30.T48PWA.2020206T031551.v2.0,Sentinel-2A,PWA,2020-07-24T03:34:22.619Z,2020-07-24T03:34:22.619Z,0,,,,,,7421.0,7421.0
755,HLS.S30.T48PWV.2020206T031551.v2.0,Sentinel-2A,PWV,2020-07-24T03:34:37.359Z,2020-07-24T03:34:37.359Z,0,,,,,,4614.0,4614.0
756,HLS.S30.T48PXA.2020211T031539.v2.0,Sentinel-2B,PXA,2020-07-29T03:34:16.667Z,2020-07-29T03:34:16.667Z,0,,,,,,7421.0,7421.0
757,HLS.S30.T48PWA.2020211T031539.v2.0,Sentinel-2B,PWA,2020-07-29T03:34:19.773Z,2020-07-29T03:34:19.773Z,0,1409.0,1367.0,1225.0,0.01512968260794878,-0.06985573470592499,7420.0,7421.0
758,HLS.S30.T48PXV.2020211T031539.v2.0,Sentinel-2B,PXV,2020-07-29T03:34:31.276Z,2020-07-29T03:34:31.276Z,0,,,,,,4614.0,4614.0
759,HLS.S30.T48PWV.2020211T031539.v2.0,Sentinel-2B,PWV,2020-07-29T03:34:34.504Z,2020-07-29T03:34:34.504Z,0,,,,,,4614.0,4614.0
760,HLS.S30.T48PXV.2020216T031551.v2.0,Sentinel-2A,PXV,2020-08-03T03:34:34.585Z,2020-08-03T03:34:34.585Z,0,,,,,,4614.0,4614.0
761,HLS.S30.T48PWV.2020216T031551.v2.0,Sentinel-2A,PWV,2020-08-03T03:34:37.825Z,2020-08-03T03:34:37.825Z,0,,,,,,4614.0,4614.0
762,HLS.S30.T48PWA.2020221T031539.v2.0,Sentinel-2B,PWA,2020-08-08T03:34:20.478Z,2020-08-08T03:34:20.478Z,0,2078.5,1711.0,1924.5,0.04174420237541199,-0.01744948700070381,4627.0,7421.0
763,HLS.S30.T48PXV.2020221T031539.v2.0,Sentinel-2B,PXV,2020-08-08T03:34:31.979Z,2020-08-08T03:34:31.979Z,0,1424.0,1149.0,1320.0,0.12901169061660767,-0.060041408985853195,2355.0,4614.0
764,HLS.S30.T48PWV.2020221T031539.v2.0,Sentinel-2B,PWV,2020-08-08T03:34:35.205Z,2020-08-08T03:34:35.205Z,0,2351.0,1836.0,2059.0,0.12811900675296783,-0.06515917927026749,4527.0,4614.0
765,HLS.S30.T48PXA.2020231T031549.v2.0,Sentinel-2B,PXA,2020-08-18T03:34:17.608Z,2020-08-18T03:34:17.608Z,0,1657.0,1165.0,1557.0,0.17315010726451874,-0.03127383068203926,1795.0,7421.0
766,HLS.S30.T48PWA.2020231T031549.v2.0,Sentinel-2B,PWA,2020-08-18T03:34:20.718Z,2020-08-18T03:34:20.718Z,0,1649.0,1162.0,1555.0,0.17263157665729523,-0.029368139803409576,2812.0,7421.0
767,HLS.S30.T48PXV.2020231T031549.v2.0,Sentinel-2B,PXV,2020-08-18T03:34:32.217Z,2020-08-18T03:34:32.217Z,0,1691.0,1199.0,1578.0,0.1697550117969513,-0.034203242510557175,4.0,4614.0
768,HLS.S30.T48PWV.2020231T031549.v2.0,Sentinel-2B,PWV,2020-08-18T03:34:35.447Z,2020-08-18T03:34:35.447Z,0,1685.0,1191.0,1582.0,0.17136812210083008,-0.030755965039134026,113.0,4614.0
769,HLS.S30.T48PXA.2020236T031551.v2.0,Sentinel-2A,PXA,2020-08-23T03:34:19.619Z,2020-08-23T03:34:19.619Z,0,1661.0,1223.0,1568.0,0.14990532398223877,-0.02870367467403412,1949.0,7421.0
770,HLS.S30.T48PWA.2020236T031551.v2.0,Sentinel-2A,PWA,2020-08-23T03:34:22.737Z,2020-08-23T03:34:22.737Z,0,1656.0,1214.0,1569.0,0.15163803100585938,-0.027027027681469917,1933.0,7421.0
771,HLS.S30.T48PXV.2020236T031551.v2.0,Sentinel-2A,PXV,2020-08-23T03:34:34.242Z,2020-08-23T03:34:34.242Z,0,1695.0,1264.0,1593.0,0.14569082856178284,-0.030809873715043068,626.0,4614.0
772,HLS.S30.T48PWV.2020236T031551.v2.0,Sentinel-2A,PWV,2020-08-23T03:34:37.482Z,2020-08-23T03:34:37.482Z,0,1678.0,1246.0,1574.0,0.14657413959503174,-0.032097227871418,160.0,4614.0
773,HLS.S30.T48PXV.2020241T031539.v2.0,Sentinel-2B,PXV,2020-08-28T03:34:32.023Z,2020-08-28T03:34:32.023Z,0,,,,,,4614.0,4614.0
774,HLS.S30.T48PWV.2020241T031539.v2.0,Sentinel-2B,PWV,2020-08-28T03:34:35.254Z,2020-08-28T03:34:35.254Z,0,,,,,,4614.0,4614.0
775,HLS.S30.T48PXA.2020246T031541.v2.0,Sentinel-2A,PXA,2020-09-02T03:34:18.804Z,2020-09-02T03:34:18.804Z,0,1721.0,1149.0,1640.0,0.20000000298023224,-0.02473282441496849,6274.0,7421.0
776,HLS.S30.T48PWA.2020246T031541.v2.0,Sentinel-2A,PWA,2020-09-02T03:34:21.921Z,2020-09-02T03:34:21.921Z,0,1709.0,1138.0,1643.0,0.1997358798980713,-0.020795106887817383,6424.0,7421.0
777,HLS.S30.T48PXV.2020246T031541.v2.0,Sentinel-2A,PXV,2020-09-02T03:34:33.422Z,2020-09-02T03:34:33.422Z,0,1955.0,1289.0,1805.5,0.20321524143218994,-0.041699402034282684,4468.0,4614.0
778,HLS.S30.T48PWV.2020246T031541.v2.0,Sentinel-2A,PWV,2020-09-02T03:34:36.663Z,2020-09-02T03:34:36.663Z,0,1923.0,1283.0,1778.0,0.19415204226970673,-0.04027740657329559,4425.0,4614.0
779,HLS.S30.T48PXA.2020251T031539.v2.0,Sentinel-2B,PXA,2020-09-07T03:34:16.810Z,2020-09-07T03:34:16.810Z,0,,,,,,7421.0,7421.0
780,HLS.S30.T48PWA.2020251T031539.v2.0,Sentinel-2B,PWA,2020-09-07T03:34:19.922Z,2020-09-07T03:34:19.922Z,0,1584.0,1216.0,1436.0,0.13578501343727112,-0.045558832585811615,6724.0,7421.0
781,HLS.S30.T48PXV.2020251T031539.v2.0,Sentinel-2B,PXV,2020-09-07T03:34:31.426Z,2020-09-07T03:34:31.426Z,0,,,,,,4614.0,4614.0
782,HLS.S30.T48PWV.2020251T031539.v2.0,Sentinel-2B,PWV,2020-09-07T03:34:34.655Z,2020-09-07T03:34:34.655Z,0,,,,,,4614.0,4614.0
783,HLS.S30.T48PXA.2020256T031541.v2.0,Sentinel-2A,PXA,2020-09-12T03:34:17.937Z,2020-09-12T03:34:17.937Z,0,1526.0,1201.0,1313.0,0.12268608808517456,-0.07393388450145721,1019.0,7421.0
784,HLS.S30.T48PWA.2020256T031541.v2.0,Sentinel-2A,PWA,2020-09-12T03:34:21.054Z,2020-09-12T03:34:21.054Z,0,1521.0,1197.0,1306.0,0.12298732250928879,-0.07483914494514465,856.0,7421.0
785,HLS.S30.T48PXV.2020256T031541.v2.0,Sentinel-2A,PXV,2020-09-12T03:34:32.546Z,2020-09-12T03:34:32.546Z,0,1555.0,1227.0,1336.0,0.12008577585220337,-0.07631837576627731,27.0,4614.0
786,HLS.S30.T48PWV.2020256T031541.v2.0,Sentinel-2A,PWV,2020-09-12T03:34:35.788Z,2020-09-12T03:34:35.788Z,0,1543.0,1217.0,1316.0,0.12011424452066422,-0.0798427015542984,26.0,4614.0
787,HLS.S30.T48PXA.2020266T031541.v2.0,Sentinel-2A,PXA,2020-09-22T03:34:19.114Z,2020-09-22T03:34:19.114Z,0,,,,,,7421.0,7421.0
788,HLS.S30.T48PWA.2020266T031541.v2.0,Sentinel-2A,PWA,2020-09-22T03:34:22.235Z,2020-09-22T03:34:22.235Z,0,,,,,,7421.0,7421.0
789,HLS.S30.T48PXV.2020266T031541.v2.0,Sentinel-2A,PXV,2020-09-22T03:34:33.728Z,2020-09-22T03:34:33.728Z,0,,,,,,4614.0,4614.0
790,HLS.S30.T48PXA.2020271T031539.v2.0,Sentinel-2B,PXA,2020-09-27T03:34:16.886Z,2020-09-27T03:34:16.886Z,0,,,,,,7421.0,7421.0
791,HLS.S30.T48PWA.2020271T031539.v2.0,Sentinel-2B,PWA,2020-09-27T03:34:19.998Z,2020-09-27T03:34:19.998Z,0,,,,,,7421.0,7421.0
792,HLS.S30.T48PWV.2020271T031539.v2.0,Sentinel-2B,PWV,2020-09-27T03:34:34.731Z,2020-09-27T03:34:34.731Z,0,,,,,,4614.0,4614.0
793,HLS.S30.T48PXA.2020276T031551.v2.0,Sentinel-2A,PXA,2020-10-02T03:34:19.786Z,2020-10-02T03:34:19.786Z,0,,,,,,7421.0,7421.0
794,HLS.S30.T48PWA.2020276T031551.v2.0,Sentinel-2A,PWA,2020-10-02T03:34:22.906Z,2020-10-02T03:34:22.906Z,0,,,,,,7421.0,7421.0
795,HLS.S30.T48PXV.2020276T031551.v2.0,Sentinel-2A,PXV,2020-10-02T03:34:34.406Z,2020-10-02T03:34:34.406Z,0,,,,,,4614.0,4614.0
796,HLS.S30.T48PWV.2020276T031551.v2.0,Sentinel-2A,PWV,2020-10-02T03:34:37.650Z,2020-10-02T03:34:37.650Z,0,,,,,,4614.0,4614.0
797,HLS.S30.T48PXA.2020296T031801.v2.0,Sentinel-2A,PXA,2020-10-22T03:34:19.411Z,2020-10-22T03:34:19.411Z,0,1645.0,1101.0,1663.0,0.1966053694486618,0.005451241508126259,3360.0,7421.0
798,HLS.S30.T48PWA.2020296T031801.v2.0,Sentinel-2A,PWA,2020-10-22T03:34:22.531Z,2020-10-22T03:34:22.531Z,0,1628.0,1089.0,1649.0,0.19833143055438995,0.005815733224153519,0.0,7421.0
799,HLS.S30.T48PXV.2020296T031801.v2.0,Sentinel-2A,PXV,2020-10-22T03:34:34.022Z,2020-10-22T03:34:34.022Z,0,1657.0,1108.0,1677.0,0.19767442345619202,0.006395348813384771,0.0,4614.0
800,HLS.S30.T48PWV.2020296T031801.v2.0,Sentinel-2A,PWV,2020-10-22T03:34:37.265Z,2020-10-22T03:34:37.265Z,0,1647.0,1100.0,1658.0,0.19782015681266785,0.004018547013401985,0.0,4614.0
801,HLS.S30.T48PXA.2020301T031829.v2.0,Sentinel-2B,PXA,2020-10-27T03:34:17.285Z,2020-10-27T03:34:17.285Z,0,,,,,,7421.0,7421.0
802,HLS.S30.T48PWA.2020301T031829.v2.0,Sentinel-2B,PWA,2020-10-27T03:34:20.398Z,2020-10-27T03:34:20.398Z,0,,,,,,7421.0,7421.0
803,HLS.S30.T48PWV.2020301T031829.v2.0,Sentinel-2B,PWV,2020-10-27T03:34:35.134Z,2020-10-27T03:34:35.134Z,0,,,,,,4614.0,4614.0
804,HLS.S30.T48PXA.2020306T031901.v2.0,Sentinel-2A,PXA,2020-11-01T03:34:19.122Z,2020-11-01T03:34:19.122Z,0,1453.0,1004.0,1366.0,0.1827736347913742,-0.030924085527658463,3503.0,7421.0
805,HLS.S30.T48PWA.2020306T031901.v2.0,Sentinel-2A,PWA,2020-11-01T03:34:22.242Z,2020-11-01T03:34:22.242Z,0,1488.0,1039.0,1389.0,0.178627148270607,-0.03336845710873604,30.0,7421.0
806,HLS.S30.T48PXV.2020306T031901.v2.0,Sentinel-2A,PXV,2020-11-01T03:34:33.730Z,2020-11-01T03:34:33.730Z,0,1517.0,1067.0,1397.0,0.17466410994529724,-0.04041095823049545,0.0,4614.0
807,HLS.S30.T48PWV.2020306T031901.v2.0,Sentinel-2A,PWV,2020-11-01T03:34:36.974Z,2020-11-01T03:34:36.974Z,0,1508.0,1061.0,1381.0,0.1746031790971756,-0.043301068246364594,0.0,4614.0
808,HLS.S30.T48PXV.2020311T031929.v2.0,Sentinel-2B,PXV,2020-11-06T03:34:30.730Z,2020-11-06T03:34:30.730Z,0,,,,,,4614.0,4614.0
809,HLS.S30.T48PWV.2020311T031929.v2.0,Sentinel-2B,PWV,2020-11-06T03:34:33.960Z,2020-11-06T03:34:33.960Z,0,,,,,,4614.0,4614.0
810,HLS.S30.T48PXA.2020316T031951.v2.0,Sentinel-2A,PXA,2020-11-11T03:34:18.073Z,2020-11-11T03:34:18.073Z,0,,,,,,7421.0,7421.0
811,HLS.S30.T48PWA.2020316T031951.v2.0,Sentinel-2A,PWA,2020-11-11T03:34:21.191Z,2020-11-11T03:34:21.191Z,0,,,,,,7421.0,7421.0
812,HLS.S30.T48PXV.2020316T031951.v2.0,Sentinel-2A,PXV,2020-11-11T03:34:32.692Z,2020-11-11T03:34:32.692Z,0,,,,,,4614.0,4614.0
813,HLS.S30.T48PWV.2020316T031951.v2.0,Sentinel-2A,PWV,2020-11-11T03:34:35.935Z,2020-11-11T03:34:35.935Z,0,,,,,,4614.0,4614.0
814,HLS.S30.T48PXA.2020321T032019.v2.0,Sentinel-2B,PXA,2020-11-16T03:34:14.879Z,2020-11-16T03:34:14.879Z,0,1155.0,980.0,946.0,0.08363640308380127,-0.10200235247612,2263.0,7421.0
815,HLS.S30.T48PWA.2020321T032019.v2.0,Sentinel-2B,PWA,2020-11-16T03:34:17.988Z,2020-11-16T03:34:17.988Z,0,1158.0,981.0,954.0,0.08444233238697052,-0.0988769680261612,2253.0,7421.0
816,HLS.S30.T48PXV.2020321T032019.v2.0,Sentinel-2B,PXV,2020-11-16T03:34:29.487Z,2020-11-16T03:34:29.487Z,0,1155.0,981.0,939.0,0.08298562467098236,-0.10573731362819672,243.0,4614.0
817,HLS.S30.T48PWV.2020321T032019.v2.0,Sentinel-2B,PWV,2020-11-16T03:34:32.717Z,2020-11-16T03:34:32.717Z,0,1157.0,981.0,945.0,0.08379888534545898,-0.1033613458275795,243.0,4614.0
818,HLS.S30.T48PXA.2020326T032041.v2.0,Sentinel-2A,PXA,2020-11-21T03:34:16.332Z,2020-11-21T03:34:16.332Z,0,927.0,928.0,710.0,-0.0005373455351218581,-0.13337357342243195,0.0,7421.0
819,HLS.S30.T48PWA.2020326T032041.v2.0,Sentinel-2A,PWA,2020-11-21T03:34:19.452Z,2020-11-21T03:34:19.452Z,0,925.0,923.0,711.0,0.0016528925625607371,-0.13205282390117645,0.0,7421.0
820,HLS.S30.T48PXV.2020326T032041.v2.0,Sentinel-2A,PXV,2020-11-21T03:34:30.944Z,2020-11-21T03:34:30.944Z,0,936.0,944.0,714.0,-0.0061349766328930855,-0.1353817731142044,0.0,4614.0
821,HLS.S30.T48PWV.2020326T032041.v2.0,Sentinel-2A,PWV,2020-11-21T03:34:34.184Z,2020-11-21T03:34:34.184Z,0,935.0,935.0,716.0,-0.002163332188501954,-0.13351644575595856,0.0,4614.0
822,HLS.S30.T48PXA.2020331T032049.v2.0,Sentinel-2B,PXA,2020-11-26T03:34:14.104Z,2020-11-26T03:34:14.104Z,0,,,,,,7421.0,7421.0
823,HLS.S30.T48PWA.2020331T032049.v2.0,Sentinel-2B,PWA,2020-11-26T03:34:17.216Z,2020-11-26T03:34:17.216Z,0,,,,,,7421.0,7421.0
824,HLS.S30.T48PXV.2020331T032049.v2.0,Sentinel-2B,PXV,2020-11-26T03:34:28.720Z,2020-11-26T03:34:28.720Z,0,,,,,,4614.0,4614.0
825,HLS.S30.T48PWV.2020331T032049.v2.0,Sentinel-2B,PWV,2020-11-26T03:34:31.949Z,2020-11-26T03:34:31.949Z,0,,,,,,4614.0,4614.0
826,HLS.S30.T48PXA.2020336T032111.v2.0,Sentinel-2A,PXA,2020-12-01T03:34:13.766Z,2020-12-01T03:34:13.766Z,0,,,,,,7421.0,7421.0
827,HLS.S30.T48PWA.2020336T032111.v2.0,Sentinel-2A,PWA,2020-12-01T03:34:16.883Z,2020-12-01T03:34:16.883Z,0,,,,,,7421.0,7421.0
828,HLS.S30.T48PXV.2020336T032111.v2.0,Sentinel-2A,PXV,2020-12-01T03:34:28.380Z,2020-12-01T03:34:28.380Z,0,,,,,,4614.0,4614.0
829,HLS.S30.T48PWV.2020336T032111.v2.0,Sentinel-2A,PWV,2020-12-01T03:34:31.616Z,2020-12-01T03:34:31.616Z,0,,,,,,4614.0,4614.0
830,HLS.S30.T48PXA.2020341T032119.v2.0,Sentinel-2B,PXA,2020-12-06T03:34:12.459Z,2020-12-06T03:34:12.459Z,0,274.0,544.0,139.0,-0.3227272629737854,-0.3234567940235138,0.0,7417.0
